ORDER,First Name,Last Name,Mailing Street,Mailing City,Mailing State,Mailing Zip,Phone,Phone to Name,Phone Is Valid,Phone Line Type,Phone Is Prepaid,Phone Is Commercial,Address to Name,Address Is Valid,Address Type,Address Is Active,Address Is Commercial,Call Disposition
8270,Leonard,Brinkley,2339 Flynn Street,Montville,OH,44062,720-222-0740,No match,TRUE,Mobile,Unknown,FALSE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,3
8271,Michael,Blais,2145 Aaron Smith Drive,Harrisburg,PA,17111,360-349-4597,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
8272,Kevin,Clatterbuck,758 Gambler Lane,Houston,TX,77077,308-536-9191,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
8273,Joseph,Cabrera,4067 Cameron Road,Buffalo,NY,14202,949-240-0940,No match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Multi unit,TRUE,TRUE,2
8274,Steven,Resnick,3256 Coffman Alley,Horse Cave,KY,42749,410-247-3314,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8275,Joshua,Spangler,2254 Mayo Street,Cincinnati,KY,45249,609-758-0564,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
8276,William,Cree,3428 Ethels Lane,Avon Park,FL,33825,832-434-5737,Not Valid,FALSE,No Type,No Phone,No Phone,No match,TRUE,Single unit,TRUE,TRUE,5
8277,George,Crumley,2774 Driftwood Road,San Jose,CA,95136,480-802-8492,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,PO box,TRUE,FALSE,1
8278,Spencer,Mitchell,2623 Ward Road,El Paso,TX,79901,650-649-2439,Match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
8279,Eric,Collier,4586 White Oak Drive,Saint Joseph,MO,64501,267-771-2966,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
8280,Virgilio,Clark,2901 Florence Street,Arlington,TX,76011,832-843-0906,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
8281,Luis,Bester,4054 Maxwell Farm Road,Loyalton,CA,96118,972-816-1919,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
8282,Diana,Jones,2821 Sheila Lane,Fish Lake Valley,NV,89010,562-777-7105,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
8283,Francisco,Walker,4575 Walkers Ridge Way,Downers Grove,IL,60515,925-777-5789,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
8284,Rod,Hatfield,2216 Derek Drive,Akron,OH,44308,970-886-7997,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
8285,Patrick,Bolton,3446 Simpson Avenue,Halifax,PA,17032,909-405-7455,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
8286,Elizabeth,Holliman,2128 Austin Avenue,Savannah,GA,31405,580-816-9629,No match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,6
8287,Rosie,Sholar,957 Coolidge Street,Billings,MT,59102,608-263-8307,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8288,Joseph,Hughes,4115 Circle Drive,Houston,TX,77020,915-603-4777,Match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8289,Marcel,Freudenburg,3803 Fantages Way,Dark Harbor,ME,4848,816-688-1411,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
8290,Helen,Hill,3075 Memory Lane,Chicago,IL,60606,414-795-3124,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
8291,Mary,Manuel,1444 Bungalow Road,Omaha,NE,68114,620-640-9726,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
8292,Viola,Ciotti,111 Andy Street,Creighton,SD,57729,321-576-6173,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8293,Linda,Lopez,1579 Chenoweth Drive,Tullahoma,TN,37388,414-771-2636,Match,TRUE,Mobile,Unknown,FALSE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,1
8294,Norman,Ellis,3303 Stark Hollow Road,Denver,CO,80216,213-745-7230,No match,TRUE,Fixed VOIP,FALSE,FALSE,No match,TRUE,Single unit,TRUE,TRUE,5
8295,Florence,Murray,4674 Concord Street,Charlotte,NC,28226,985-688-1909,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,5
8296,Franklin,Gates,4310 Saint James Drive,Willow Street,PA,17584,630-502-9919,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
8297,Steven,Davis,88 Adamsville Road,Raymondville,TX,78580,248-932-2166,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
8298,Harley,Lavin,4437 Edgewood Avenue,Fresno,CA,93721,435-854-0640,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8299,William,Clore,2763 Farland Street,Chicago,IL,60620,815-914-8829,No match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,5
8300,Patricia,McBrayer,2737 Caynor Circle,Somerville,NJ,8876,606-969-2245,Match,TRUE,Non-fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,3
8301,Milagros,Randall,2468 Orphan Road,Buffalo,NY,14214,616-224-7731,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
8302,Alfonso,Hickey,2248 Berkshire Circle,Knoxville,TN,37920,207-826-9963,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,2
8303,Jean,Featherston,897 Clay Street,Indianapolis,IN,46219,213-383-6900,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,FALSE,6
8304,Lawrence,Desmarais,232 Philadelphia Avenue,Murray,UT,84107,573-212-6243,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
8305,James,Regalado,1352 Massachusetts Avenue,Washington,DC,20200,580-987-5184,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,5
8306,Elizabeth,Ingram,2712 Archwood Avenue,Mountain View,WY,82939,321-745-5503,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8307,Madelyn,Hanchett,3443 Terry Lane,Cocoa,FL,32922,440-315-5557,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8308,Samuel,Way,4512 Elk Creek Road,Fayetteville,GA,30214,970-239-0376,Match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
8309,Kevin,Saldana,559 Pratt Avenue,Yelm,WA,98597,310-241-3102,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
8310,Jerry,Gilliland,1058 Arrowood Drive,Jacksonville,FL,32256,337-307-8152,No name found,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,5
8311,Robert,Rosenthal,2827 Christie Way,Burlington,MA,1803,831-665-0959,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,6
8312,William,Rutz,1192 Milford Street,Dunbarton,NH,3301,805-920-8240,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
8313,Maria,King,2441 Colonial Drive,Houston,TX,77036,202-287-7923,Match,TRUE,Non-fixed VOIP,TRUE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,3
8314,Jean,Burrow,3361 Adamsville Road,Laredo,TX,78040,805-680-1351,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8315,Sarah,Camacho,4254 Fulton Street,Charleston,WV,25301,734-710-2456,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,2
8316,Michael,Ostlund,4083 Jefferson Street,Chesapeake,VA,23320,412-656-2448,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
8317,Clyde,Carter,2061 Single Street,Waltham,MA,2154,979-277-1622,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8318,Albert,Woodward,235 Spring Haven Trail,West Orange,NJ,7052,770-505-9946,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
8319,Judy,Swanson,4478 Victoria Street,Baton Rouge,LA,70810,513-229-5119,No match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,6
8320,Lula,Brown,3984 Hinkle Deegan Lake Road,Syracuse,NY,13224,330-771-5137,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,FALSE,2
8321,Jason,Cox,1014 Edwards Street,Ayden,NC,28513,757-854-1941,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
8322,Connie,Boucher,2780 Morris Street,Pleasanton,TX,74135,954-960-1067,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8323,Joseph,Lang,559 Sherman Street,Troy,KS,66087,317-452-1329,Match,TRUE,Landline,FALSE,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,2
8324,Elisha,Weber,3757 Willis Avenue,Daytona Beach,FL,32114,407-621-5458,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,PO box,TRUE,FALSE,5
8325,Chuck,Miller,501 Sardis Station,Minneapolis,MN,55404,309-733-7619,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,PO box,TRUE,FALSE,2
8326,Michael,Davis,998 Clarksburg Park Road,Phoenix,AZ,85008,310-571-6833,No name found,TRUE,Landline,FALSE,TRUE,Match,TRUE,PO box,TRUE,FALSE,5
8327,Margaret,Luis,1741 Spinnaker Lane,Dekalb,IL,60115,765-625-2899,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,PO box,TRUE,FALSE,6
8328,William,Deutsch,4428 Junkins Avenue,Nashville,GA,31630,305-542-8056,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Multi unit,TRUE,TRUE,2
8329,Edmundo,Bryant,1002 Oakwood Circle,Los Angeles,CA,90017,509-521-7103,No match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,6
8330,Robert,Robinson,2190 Edington Drive,Atlanta,GA,30328,202-672-3123,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
8331,Mackenzie,Smith,4708 Raoul Wallenberg Place,Stamford,CT,6902,651-705-9414,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,2
8332,Alison,Mroz,3522 Ashmor Drive,Hibbing,MN,55746,505-864-1143,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
8333,Lewis,Gatlin,1233 Harron Drive,Salisbury,MD,21875,404-842-5167,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8334,Michael,Keith,116 Bird Spring Lane,Houston,TX,77002,513-707-3391,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8335,Candice,Lutz,2814 Lindale Avenue,Oakland,CA,94612,510-639-0955,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
8336,George,Kern,1373 Benedum Drive,Nyack,NY,10960,202-755-8007,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
8337,Tammy,Brown,3961 Libby Street,Culver City,CA,90232,978-689-6027,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
8338,Phillip,Covington,2494 Stiles Street,Pittsburgh,PA,15212,225-694-5327,No match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
8339,Lucy,Irby,1100 Woodstock Drive,El Monte,CA,91731,915-200-9454,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
8340,David,Hibner,2951 Vesta Drive,Chicago,IL,60640,631-748-8660,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8341,Mary,Shea,1396 Ashcraft Court,San Diego,CA,92103,913-344-1165,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
8342,Randy,Miller,4340 Concord Street,Charlotte,NC,28262,818-634-9584,Match,TRUE,Non-fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
8343,James,Hansen,1177 August Lane,Alexandria,LA,71301,917-957-7088,Match,TRUE,Mobile,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
8344,Jon,Jones,4073 Pooz Street,New Brunswick,NJ,8901,360-962-1882,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
8345,Guadalupe,Huffman,4202 Joyce Street,Orange Beach,AL,36561,336-496-4735,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
8346,Larry,Tucker,3637 Robinson Lane,Marion,OH,43302,216-977-7759,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,5
8347,Deanna,Cotto,718 Irish Lane,Dodgeville,WI,52650,423-702-6213,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,FALSE,TRUE,5
8348,Patrick,Alvarez,1277 Timber Ridge Road,Sacramento,CA,95817,360-868-9372,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
8349,Miriam,Mueller,1497 Oxford Court,Ashland,MS,38603,818-993-6940,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8350,Judith,Epps,3422 Waldeck Street,Arlington,TX,75760,580-496-6423,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
8351,Albert,McCully,2669 Diamond Cove,North Providence,RI,2911,206-691-6535,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,1
8352,Marshall,Schmid,1183 Larry Street,Milwaukee,WI,53233,405-417-7043,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
8353,Rose,Ellis,4893 Harley Brook Lane,Alexandria,PA,16611,616-443-6750,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
8354,Albert,Turner,3078 Adams Drive,Wharton,TX,77488,662-257-6727,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,5
8355,Mona,Mitchell,3803 Monroe Street,Houston,TX,77015,973-665-2568,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
8356,Linda,Steller,3228 Freedom Lane,Le Grand,CA,95333,949-470-7317,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
8357,Homer,Lineberry,1204 Hillcrest Drive,Tacoma,WA,98408,607-228-4749,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8358,Diana,Marker,2208 Patton Lane,Durham,NC,27705,515-438-2494,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,2
8359,Alethea,Lawson,1464 Shadowmar Drive,New Orleans,LA,70118,214-942-8559,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8360,Rose,Hanes,1772 Hoffman Avenue,Brooklyn,NY,11206,317-490-1303,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
8361,Lucile,Welsh,2969 Tully Street,Livonia,MI,48150,541-549-2872,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8362,Melissa,Waterhouse,1928 Horizon Circle,University Place,WA,98466,618-955-3414,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8363,Maureen,Harris,1743 Spruce Drive,Pittsburgh,PA,15201,678-744-5064,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8364,April,Clevenger,434 Irving Place,Saint Louis,MO,63101,814-688-7846,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Commercial mail drop,TRUE,TRUE,1
8365,Malcolm,Farber,2955 Morningview Lane,Steamboat Rock,IA,50672,310-820-1427,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Single unit,TRUE,TRUE,2
8366,Dorothy,Burton,3798 Wildwood Street,Dellroy,OH,44620,917-606-5835,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Single unit,TRUE,TRUE,2
8367,Gary,Monroe,3075 Rodney Street,Maryland Heights,MO,63141,412-535-9653,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,3
8368,Craig,Flick,1261 Better Street,Mission,KS,66202,601-435-3205,Not Valid,FALSE,No Type,No Phone,No Phone,Match,TRUE,Multi unit,TRUE,TRUE,1
8369,Alan,Milewski,4235 Westwood Avenue,Garden City,NY,11530,410-766-8727,Match,TRUE,Fixed VOIP,FALSE,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,2
8370,Thelma,Foutz,13 West Side Avenue,Rochelle Park,NJ,7662,973-559-9896,No match,TRUE,Fixed VOIP,FALSE,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,1
8371,Pamela,Schaub,4408 Station Street,Oakland,CA,94609,310-691-6190,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,PO box throwback,TRUE,TRUE,2
8372,John,Baranowski,3211 Sunny Day Drive,Anaheim,CA,92801,830-205-6441,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,PO box throwback,TRUE,TRUE,6
8373,Andrew,Vang,4113 Sarah Drive,Lake Charles,LA,70629,570-795-4214,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
8374,Arthur,Burt,1286 Thompson Street,Los Angeles,CA,90017,831-624-4074,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,3
8375,Gussie,Santana,3532 Parkview Drive,Anaheim,CA,92806,636-861-4188,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
8376,Charles,Lowery,4375 Randall Drive,Waipahu,HI,96797,512-252-9276,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8377,Martha,Johnson,2244 Kooter Lane,Concord,NC,28027,317-796-2815,No match,TRUE,Fixed VOIP,FALSE,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,1
8378,Clyde,White,4353 Maloy Court,Highland,KS,66035,563-689-4257,No match,TRUE,Fixed VOIP,FALSE,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,1
8379,Derek,Flores,4403 Poe Road,Marion,SC,29571,610-212-2915,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
8380,Timothy,Yoder,4000 Dovetail Estates,Ringwood,OK,73768,262-763-2278,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
8381,Rose,Yutzy,4439 Brooke Street,Houston,TX,77025,708-237-5370,No match,TRUE,Fixed VOIP,FALSE,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,1
8382,Darryl,Brice,4643 Goldie Lane,Cincinnati,OH,45214,262-997-0070,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,3
8383,Betty,Lewis,2242 Big Elm,Lenexa,MO,66214,212-381-0354,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8384,Frederick,Baxter,2990 Lincoln Drive,Harrisburg,PA,17101,309-781-8378,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,FALSE,1
8385,Lynda,Magana,1200 Lewis Street,Chicago,IL,60631,402-251-4122,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,2
8386,Judith,Keating,289 Candlelight Drive,Katy,TX,77493,207-338-5327,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,FALSE,6
8387,Rosie,Nelson,3515 Kemper Lane,Salt Lake City,UT,84104,262-797-6514,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,5
8388,Marjorie,Escobar,2588 Myra Street,Providence,RI,2903,347-439-5939,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8389,Jarvis,Taylor,4586 Bingamon Road,Cleveland,OH,44114,316-945-0190,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,5
8390,Maria,Nagel,96 Hickory Lane,Washington,DC,20024,513-591-8868,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
8391,Alberto,Allen,4629 Masonic Hill Road,Little Rock,AR,72211,703-333-8585,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8392,Socorro,Hampton,1849 Golden Street,Miami,FL,33139,682-498-2559,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8393,Holly,Hayes,1468 Emma Street,Kaneohe,HI,96744,310-764-8766,Match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
8394,Daniel,Blandon,1818 Wilmar Farm Road,Damascus,MD,20872,323-770-9761,No match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Single unit,TRUE,TRUE,2
8395,Thelma,Dittmar,4442 Musgrave Street,Atlanta,GA,30303,856-957-3848,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8396,Tequila,Caudill,103 Stiles Street,Pittsburgh,PA,15203,808-398-4876,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
8397,Jacques,Poole,4122 Crosswind Drive,Henderson,KY,42420,757-672-7569,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
8398,Debra,Hull,4490 Willow Oaks Lane,Ville Platte,LA,70586,954-499-4068,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
8399,Jermaine,Guthrie,4096 Jerome Avenue,Mcallen,TX,78501,717-639-3418,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8400,Marie,Moreno,2008 Sunny Glen Lane,Cleveland,OH,44109,570-832-7572,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
8401,Linda,Souza,2947 Yorkie Lane,Brunswick,GA,31520,336-905-9808,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8402,Betty,Kramer,1826 Gateway Avenue,Sherman Oaks,CA,91403,330-514-4498,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,6
8403,Andrew,Peeler,4514 Buckhannan Avenue,Syracuse,NY,13202,828-952-2310,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8404,Ralph,Bang,4005 Hartway Street,Rapid City,SD,57702,804-567-6559,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8405,Carolyn,Christensen,4279 Del Dew Drive,Clear Spring,MD,21722,714-802-0396,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,2
8406,Michael,Somers,1845 Garfield Road,Peoria,IL,61602,520-866-3544,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
8407,Clinton,Douglas,3201 D Street,Roseville,MI,48066,302-430-5183,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,6
8408,Kenneth,Cyr,710 Hummingbird Way,Cambridge,MA,2141,559-762-6486,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8409,Tifany,Ortiz,2501 Ashcraft Court,San Diego,CA,92103,443-331-0637,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8410,Lenore,Collins,4221 Big Indian,New Orleans,LA,70112,870-514-1908,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,2
8411,Wendy,Gonzalez,850 Dancing Dove Lane,Rego Park Queens,NY,11734,518-692-9000,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8412,Edward,Thaler,1400 Rardin Drive,San Carlos,CA,94070,586-585-2469,No match,TRUE,Fixed VOIP,FALSE,TRUE,Not in Database,TRUE,Not in Database,Not in Database,Not in Database,2
8413,Evelia,Siler,3382 Medical Center Drive,Tampa,FL,33602,206-484-7696,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8414,Joseph,Underwood,865 Meadowbrook Mall Road,Los Angeles,CA,90046,808-484-8742,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,2
8415,Rebecca,Gosser,1267 Black Stallion Road,Lexington,KY,40507,315-235-7624,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,FALSE,2
8416,Jim,Ortiz,1128 Chandler Hollow Road,Pittsburgh,PA,15217,831-264-5280,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
